0.2,0,0,0,0,0,0,0,2,Technical Skills
171.5,832,44,4.84,18.91,23.43,101,4,616,Technical Skills
84.3,461,9,5.46,51.22,56.33,46,6,280,Technical Skills
56.3,329,10,5.82,32.9,33.9,17,15,161,Technical Skills
546.2,2681,75,4.91,35.75,43.71,162,60,1639,Technical Skills
15,113,0,7.53,0,0,16,0,40,Technical Skills
206.5,997,28,4.82,35.61,44.32,95,15,750,Technical Skills
57.4,281,10,4.87,28.1,34.6,21,3,177,Technical Skills
50,298,8,5.96,37.25,37.5,31,8,165,Technical Skills
223,1202,46,5.39,26.13,29.09,135,18,762,Technical Skills
85.3,448,12,5.24,37.33,42.75,47,7,313,Technical Skills
35,124,6,3.54,20.67,35,7,2,126,Technical Skills
1,2,1,2,2,6,0,0,4,Technical Skills
15,99,2,6.6,49.5,45,12,1,50,Technical Skills
29.5,151,3,5.06,50.33,59.67,20,3,116,Technical Skills
258.5,1254,27,4.84,46.44,57.52,66,34,780,Technical Skills
67,239,11,3.57,21.73,36.55,27,0,285,Technical Skills
55.2,330,8,5.96,41.25,41.5,20,5,147,Technical Skills
361.5,1593,51,4.4,31.24,42.57,88,37,1186,Technical Skills
74.2,273,8,3.67,34.12,55.75,18,1,286,Technical Skills
115.5,606,20,5.23,30.3,34.75,61,7,387,Technical Skills
119.2,686,21,5.75,32.67,34.1,83,9,402,Technical Skills
14.5,90,2,6.07,45,44.5,8,0,42,Technical Skills
72.3,369,10,5.09,36.9,43.5,13,8,205,Technical Skills
179.2,937,32,5.22,29.28,33.62,96,9,617,Technical Skills
68.1,353,6,5.18,58.83,68.17,19,7,204,Technical Skills
63,313,5,4.97,62.6,75.6,21,7,206,Technical Skills
7,21,1,3,21,42,2,0,30,Tactics and Strategy
6,26,1,4.33,26,36,2,0,21,Tactics and Strategy
22.1,117,2,5.28,58.5,66.5,13,1,75,Technical Skills
20,46,4,2.3,11.5,30,4,0,95,Technical Skills
671.2,2954,89,4.4,33.19,45.26,194,49,2203,Technical Skills
10,45,2,4.5,22.5,30,4,0,31,Technical Skills
166.4,874,21,5.24,41.62,47.62,46,12,429,Technical Skills
121.4,765,19,6.29,40.26,38.42,75,13,336,Technical Skills
54,214,6,3.96,35.67,54,16,0,199,Technical Skills
5,36,0,7.2,0,0,3,1,18,Technical Skills
427.3,2343,69,5.48,33.96,37.17,284,18,1513,Technical Skills
17,102,1,6,102,102,7,1,47,Tactics and Strategy
16,76,2,4.75,38,48,5,2,50,Technical Skills
14,99,0,7.07,0,0,7,3,40,Technical Skills
7,47,1,6.71,47,42,4,1,13,Tactics and Strategy
28,137,2,4.89,68.5,84,5,3,77,Technical Skills
255.5,1191,34,4.66,35.03,45.15,65,28,833,Technical Skills
7.3,44,1,5.87,44,45,3,0,15,Tactics and Strategy
94,565,16,6.01,35.31,35.25,30,11,220,Technical Skills
76,390,9,5.13,43.33,50.67,18,8,206,Technical Skills
309.5,1523,40,4.92,38.08,46.48,136,7,953,Technical Skills
12,74,1,6.17,74,72,5,0,21,Tactics and Strategy
37.5,190,4,5.02,47.5,56.75,8,5,100,Technical Skills
1,2,0,2,0,0,0,0,4,Technical Skills
53,249,3,4.7,83,106,21,3,175,Technical Skills
109.5,468,12,4.26,39,54.92,33,10,388,Technical Skills
10,40,2,4,20,30,1,1,39,Technical Skills
12,74,4,6.17,18.5,18,7,0,32,Technical Skills
779.4,4427,129,5.68,34.32,36.26,444,68,2475,Technical Skills
77.1,464,14,6.01,33.14,33.07,50,3,228,Technical Skills
9.4,43,1,4.45,43,58,5,0,33,Tactics and Strategy
0.2,0,0,0,0,0,0,0,2,Technical Skills
876.5,3525,97,4.02,36.34,54.24,211,68,3067,Technical Skills
22,127,0,5.77,0,0,7,5,61,Technical Skills
10,76,2,7.6,38,30,4,4,23,Tactics and Strategy
6,42,1,7,42,36,6,0,18,Tactics and Strategy
128.2,606,9,4.72,67.33,85.56,51,13,427,Technical Skills
100.4,376,26,3.74,14.46,23.23,28,5,388,Technical Skills
7.2,36,0,4.91,0,0,1,1,19,Technical Skills
1,18,0,18,0,0,3,1,2,Precision and Consistency
13,47,0,3.62,0,0,1,0,42,Technical Skills
38.1,146,4,3.83,36.5,57.25,11,3,134,Technical Skills
186.3,841,24,4.51,35.04,46.62,54,16,613,Technical Skills
7.5,68,0,8.68,0,0,9,1,13,Technical Skills
28,125,5,4.46,25,33.6,12,0,107,Technical Skills
26,130,6,5,21.67,26,8,3,81,Technical Skills
20,90,1,4.5,90,120,5,0,59,Tactics and Strategy
27,179,0,6.63,0,0,16,6,72,Technical Skills
8,48,0,6,0,0,3,0,17,Technical Skills
493,2097,122,4.25,17.19,24.25,178,43,1824,Technical Skills
18,61,4,3.39,15.25,27,2,1,66,Technical Skills
69.5,320,14,4.58,22.86,29.93,38,3,256,Technical Skills
151.2,770,16,5.09,48.12,56.75,32,13,399,Technical Skills
51,259,10,5.08,25.9,30.6,23,3,178,Technical Skills
324.1,1767,32,5.45,55.22,60.78,112,41,892,Technical Skills
239.3,1214,36,5.07,33.72,39.92,64,29,676,Technical Skills
25,188,2,7.52,94,75,21,5,70,Tactics and Strategy
412.4,2509,76,6.08,33.01,32.58,317,22,1417,Technical Skills
19,80,4,4.21,20,28.5,6,1,67,Technical Skills
30.4,160,6,5.22,26.67,30.67,21,0,114,Technical Skills
27.3,144,3,5.24,48,55,20,2,103,Technical Skills
6,21,2,3.5,10.5,18,0,1,22,Technical Skills
28.4,129,2,4.5,64.5,86,10,2,101,Technical Skills
10,49,1,4.9,49,60,0,0,19,Tactics and Strategy
165.1,894,28,5.41,31.93,35.39,84,18,541,Technical Skills
6,37,0,6.17,0,0,5,0,19,Technical Skills
2,17,0,8.5,0,0,0,2,5,Technical Skills
75,334,11,4.45,30.36,40.91,29,5,259,Technical Skills
6,46,0,7.67,0,0,6,0,11,Technical Skills
51,345,3,6.76,115,102,35,5,107,Technical Skills
17,91,3,5.35,30.33,34,12,1,68,Technical Skills
24,111,2,4.62,55.5,72,4,1,71,Technical Skills
1000,4181,183,4.18,22.85,32.79,294,58,3449,Technical Skills
4,15,1,3.75,15,24,1,0,13,Tactics and Strategy
1,10,0,10,0,0,2,0,2,Precision and Consistency
11.3,90,0,7.83,0,0,3,5,27,Technical Skills
6,23,0,3.83,0,0,0,0,18,Technical Skills
10,44,1,4.4,44,60,3,0,29,Tactics and Strategy
20,115,0,5.75,0,0,14,0,62,Technical Skills
343.5,1689,45,4.91,37.53,45.84,120,27,1080,Technical Skills
13,46,2,3.54,23,39,2,1,47,Technical Skills
20,112,0,5.6,0,0,14,1,64,Technical Skills
1,17,0,17,0,0,2,1,2,Precision and Consistency
62.5,310,10,4.93,31,37.7,15,9,182,Technical Skills
10,57,1,5.7,57,60,3,0,22,Tactics and Strategy
52,336,9,6.46,37.33,34.67,29,8,138,Technical Skills
380.5,1657,57,4.35,29.07,40.09,92,24,1286,Technical Skills
43,180,3,4.19,60,86,15,0,145,Technical Skills
2,15,0,7.5,0,0,0,1,4,Technical Skills
7.5,37,1,4.72,37,47,0,1,18,Tactics and Strategy
34,272,7,8,38.86,29.14,24,13,106,Technical Skills
8,56,1,7,56,48,4,2,18,Tactics and Strategy
73.4,384,7,5.21,54.86,63.14,34,1,213,Technical Skills
5.3,22,0,4,0,0,0,2,22,Technical Skills
810.4,3780,114,4.66,33.16,42.67,295,48,2616,Technical Skills
362.4,1831,42,5.05,43.6,51.81,140,20,1130,Technical Skills
32,145,7,4.53,20.71,27.43,13,2,113,Technical Skills
14,58,5,4.14,11.6,16.8,9,0,59,Technical Skills
19,110,2,5.79,55,57,14,1,65,Technical Skills
779.2,3845,79,4.93,48.67,59.19,237,75,2355,Technical Skills
12,88,0,7.33,0,0,7,1,26,Technical Skills
1019.3,5372,178,5.27,30.18,34.37,590,76,3503,Technical Skills
76.1,400,5,5.25,80,91.4,32,4,224,Technical Skills
5,26,0,5.2,0,0,2,1,16,Technical Skills
19,92,4,4.84,23,28.5,6,4,64,Technical Skills
7,29,1,4.14,29,42,1,0,19,Tactics and Strategy
715.5,3067,147,4.28,20.86,29.22,326,27,2914,Technical Skills
4,24,1,6,24,24,2,0,8,Tactics and Strategy
7.1,54,0,7.53,0,0,4,2,21,Technical Skills
7,48,0,6.86,0,0,3,1,25,Technical Skills
7,31,1,4.43,31,42,1,2,24,Tactics and Strategy
11,67,0,6.09,0,0,4,2,26,Technical Skills
84.3,515,12,6.09,42.92,42.25,50,4,232,Technical Skills
9,72,0,8,0,0,8,2,18,Technical Skills
49.5,274,9,5.5,30.44,33.22,30,2,184,Technical Skills
8,61,0,7.62,0,0,7,1,21,Technical Skills
9.5,67,3,6.81,22.33,19.67,7,1,25,Technical Skills
17.3,110,1,6.29,110,105,9,3,52,Tactics and Strategy
235,1010,26,4.3,38.85,54.23,94,5,987,Technical Skills
564.5,2964,85,5.25,34.87,39.87,200,68,1612,Technical Skills
10,40,0,4,0,0,1,0,26,Technical Skills
420.2,2512,70,5.98,35.89,36.03,301,36,1399,Technical Skills
306.2,1837,38,6,48.34,48.37,206,22,1067,Technical Skills
26,125,3,4.81,41.67,52,11,1,75,Technical Skills
449,2488,104,5.54,23.92,25.9,277,43,1540,Technical Skills
2221.4,10200,320,4.59,31.88,41.66,674,96,6866,Technical Skills
28,94,1,3.36,94,168,8,1,109,Tactics and Strategy
3,16,0,5.33,0,0,2,0,8,Technical Skills
16,73,1,4.56,73,96,7,1,61,Tactics and Strategy
33,251,7,7.61,35.86,28.29,26,10,107,Technical Skills
18.3,125,4,6.76,31.25,27.75,15,3,49,Technical Skills
2027.5,9128,308,4.5,29.64,39.5,564,198,6616,Technical Skills
2,18,0,9,0,0,3,0,3,Technical Skills
1,13,0,13,0,0,1,1,1,Precision and Consistency
62.1,243,12,3.91,20.25,31.08,18,2,230,Technical Skills
67.4,286,10,4.23,28.6,40.6,26,3,255,Technical Skills
325.1,1554,43,4.78,36.14,45.37,162,22,1201,Technical Skills
146.5,640,13,4.36,49.23,67.77,47,11,494,Technical Skills
66.4,417,13,6.26,32.08,30.77,41,9,180,Technical Skills
22,78,4,3.55,19.5,33,6,2,94,Technical Skills
47.1,255,11,5.41,23.18,25.73,30,3,161,Technical Skills
24,163,3,6.79,54.33,48,19,6,77,Technical Skills
1025.3,4957,193,4.83,25.68,31.88,508,35,3889,Technical Skills
8,41,0,5.12,0,0,5,0,23,Technical Skills
1197.5,5635,142,4.7,39.68,50.61,322,87,3722,Technical Skills
275.1,1524,56,5.54,27.21,29.48,161,37,953,Technical Skills
29,173,2,5.97,86.5,87,8,5,67,Technical Skills
2,11,0,5.5,0,0,1,0,4,Technical Skills
2,9,0,4.5,0,0,1,0,7,Technical Skills
155.4,801,33,5.15,24.27,28.3,74,15,563,Technical Skills
199.3,1169,30,5.86,38.97,39.9,128,12,703,Technical Skills
767.4,3737,89,4.87,41.99,51.75,253,59,2321,Technical Skills
253,1011,39,4,25.92,38.92,55,30,895,Technical Skills
12,62,2,5.17,31,36,8,1,47,Technical Skills
401.5,1929,40,4.8,48.22,60.28,124,33,1236,Technical Skills
16.3,107,3,6.48,35.67,33,10,2,49,Technical Skills
10,49,1,4.9,49,60,4,1,32,Tactics and Strategy
483.2,2480,76,5.13,32.63,38.16,290,19,1799,Technical Skills
2,6,0,3,0,0,0,0,7,Technical Skills
8,35,0,4.38,0,0,4,0,26,Technical Skills
354.2,1811,36,5.11,50.31,59.06,113,31,959,Technical Skills
356.3,1543,54,4.33,28.57,39.61,103,23,1259,Technical Skills
8,68,0,8.5,0,0,3,4,11,Technical Skills
44.2,254,8,5.73,31.75,33.25,28,6,165,Technical Skills
1814.3,9712,338,5.35,28.73,32.21,995,81,6138,Technical Skills
119.2,725,16,6.08,45.31,44.75,66,19,360,Technical Skills
212.5,1323,33,6.22,40.09,38.7,130,26,627,Technical Skills
251.3,1431,36,5.69,39.75,41.92,137,18,770,Technical Skills
10,57,2,5.7,28.5,30,4,0,23,Technical Skills
1469.4,5279,204,3.59,25.88,43.23,476,52,6044,Technical Skills
640.4,3175,104,4.96,30.53,36.96,302,48,2235,Technical Skills
64,375,15,5.86,25,25.6,39,7,204,Technical Skills
44.1,233,5,5.28,46.6,53,17,2,117,Technical Skills
393,1874,53,4.77,35.36,44.49,117,45,1249,Technical Skills
499.5,1922,91,3.85,21.12,32.96,172,33,1962,Technical Skills
323.2,2014,65,6.23,30.98,29.85,202,55,1023,Technical Skills
57.5,306,8,5.29,38.25,43.38,22,7,173,Technical Skills
321.4,1639,44,5.1,37.25,43.86,94,42,962,Technical Skills
153.2,722,22,4.71,32.82,41.82,41,28,516,Technical Skills
9,42,1,4.67,42,54,2,1,28,Tactics and Strategy
6,23,1,3.83,23,36,0,1,20,Tactics and Strategy
111,597,19,5.38,31.42,35.05,64,11,392,Technical Skills
491.2,2566,71,5.22,36.14,41.52,261,27,1758,Technical Skills
127.1,572,14,4.5,40.86,54.5,34,11,416,Technical Skills
367.4,1866,62,5.08,30.1,35.58,195,34,1315,Technical Skills
89,525,15,5.9,35,35.6,46,6,229,Technical Skills
13,78,2,6,39,39,6,2,38,Technical Skills
4,15,0,3.75,0,0,0,0,11,Technical Skills
58,275,7,4.74,39.29,49.71,35,2,225,Technical Skills
7,27,0,3.86,0,0,1,1,25,Technical Skills
590,2435,92,4.13,26.47,38.48,169,45,2136,Technical Skills
179.2,971,28,5.41,34.68,38.43,61,16,460,Technical Skills
304.5,1478,53,4.85,27.89,34.51,133,20,1060,Technical Skills
197.5,1089,24,5.5,45.38,49.46,63,22,497,Technical Skills
295,1354,46,4.59,29.43,38.48,113,30,1027,Technical Skills
395.2,2186,53,5.53,41.25,44.75,153,25,1059,Technical Skills
93.1,490,12,5.26,40.83,46.58,48,6,322,Technical Skills
3,14,0,4.67,0,0,2,0,11,Technical Skills
1076.2,5341,168,4.96,31.79,38.44,472,72,3523,Technical Skills
10,59,0,5.9,0,0,3,0,26,Technical Skills
10,68,0,6.8,0,0,12,0,34,Technical Skills
287,1685,52,5.87,32.4,33.12,169,33,936,Technical Skills
6.1,39,0,6.32,0,0,2,2,18,Technical Skills
127.3,720,15,5.65,48,51,46,20,338,Technical Skills
57,381,15,6.68,25.4,22.8,35,8,167,Technical Skills
7,28,1,4,28,42,0,0,18,Tactics and Strategy
591.4,2996,102,5.06,29.37,34.8,347,32,2110,Technical Skills
191.2,1130,33,5.91,34.24,34.79,118,18,604,Technical Skills
1027.1,4878,124,4.75,39.34,49.7,230,72,2930,Technical Skills
7.1,41,1,5.72,41,43,5,0,17,Tactics and Strategy
81.4,439,20,5.38,21.95,24.5,44,7,266,Technical Skills
20,67,5,3.35,13.4,24,4,3,85,Technical Skills
10,45,1,4.5,45,60,7,0,38,Tactics and Strategy
1.2,8,0,6,0,0,1,0,4,Technical Skills
12,58,0,4.83,0,0,2,2,36,Technical Skills
2,4,1,2,4,12,0,0,9,Technical Skills
25,79,5,3.16,15.8,30,4,0,92,Technical Skills
15,78,1,5.2,78,90,10,0,55,Tactics and Strategy
3,24,0,8,0,0,1,1,6,Technical Skills
131.5,892,25,6.77,35.68,31.64,88,21,375,Technical Skills
281.2,1461,62,5.19,23.56,27.23,151,8,1060,Technical Skills
3,32,0,10.67,0,0,2,1,4,Technical Skills
11,84,1,7.64,84,66,11,0,31,Tactics and Strategy
394.3,1885,53,4.78,35.57,44.66,203,18,1491,Technical Skills
6.1,22,0,3.57,0,0,3,0,24,Technical Skills
171,739,37,4.32,19.97,27.73,72,9,637,Technical Skills
37.2,230,4,6.16,57.5,56,18,7,108,Technical Skills
1,6,1,6,6,6,0,0,1,Tactics and Strategy
17,75,0,4.41,0,0,3,1,52,Technical Skills
1,10,0,10,0,0,2,0,2,Precision and Consistency
306.3,1607,48,5.24,33.48,38.31,142,30,1048,Technical Skills
53.5,262,7,4.87,37.43,46.14,32,5,202,Technical Skills
20,143,3,7.15,47.67,40,14,4,59,Technical Skills
24,168,3,7,56,48,7,10,64,Technical Skills
540.2,3025,65,5.6,46.54,49.88,316,62,1923,Technical Skills
18,125,2,6.94,62.5,54,11,3,40,Tactics and Strategy
413.3,2284,72,5.52,31.72,34.46,179,52,1231,Technical Skills
14,61,2,4.36,30.5,42,4,1,48,Technical Skills
270.5,1380,48,5.1,28.75,33.85,145,10,953,Technical Skills
54,195,12,3.61,16.25,27,16,1,216,Technical Skills
20,122,5,6.1,24.4,24,14,3,78,Technical Skills
1030,5146,211,5,24.39,29.29,550,79,3722,Technical Skills
175,805,31,4.6,25.97,33.87,48,28,577,Technical Skills
34,255,6,7.5,42.5,34,32,4,124,Technical Skills
100.1,547,9,5.46,60.78,66.78,45,10,283,Technical Skills
1,13,0,13,0,0,1,1,2,Precision and Consistency
10,67,0,6.7,0,0,8,0,21,Technical Skills
38.1,208,5,5.45,41.6,45.8,25,0,127,Technical Skills
10,83,1,8.3,83,60,10,3,34,Tactics and Strategy
141,596,19,4.23,31.37,44.53,59,12,553,Technical Skills
55.1,311,12,5.64,25.92,27.58,31,6,174,Technical Skills
405.4,2305,56,5.68,41.16,43.46,282,21,1484,Technical Skills
78.2,424,13,5.41,32.62,36.15,51,1,304,Technical Skills
570.1,3088,102,5.42,30.27,33.54,329,45,1919,Technical Skills
12,85,1,7.08,85,72,6,1,19,Tactics and Strategy
109.1,488,12,4.47,40.67,54.58,31,6,368,Technical Skills
112.5,558,21,4.95,26.57,32.24,59,5,396,Technical Skills
3,28,0,9.33,0,0,4,0,4,Technical Skills
103.3,498,10,4.81,49.8,62.1,54,2,394,Technical Skills
45,246,10,5.47,24.6,27,17,8,138,Technical Skills
7,38,1,5.43,38,42,0,1,21,Tactics and Strategy
28,176,5,6.29,35.2,33.6,16,4,67,Technical Skills
2.3,24,0,9.6,0,0,5,0,8,Technical Skills
1339.5,7427,218,5.54,34.07,36.88,818,140,4517,Technical Skills
13,45,2,3.46,22.5,39,1,0,41,Technical Skills
2,20,1,10,20,12,3,1,6,Tactics and Strategy
207.2,1197,20,5.77,59.85,62.2,138,7,699,Technical Skills
17,86,5,5.06,17.2,20.4,8,1,55,Technical Skills
501.4,2275,74,4.53,30.74,40.68,224,47,1871,Technical Skills
33.1,221,1,6.66,221,199,20,6,82,Tactics and Strategy
34,203,5,5.97,40.6,40.8,15,5,93,Technical Skills
218,1290,34,5.92,37.94,38.47,106,32,607,Technical Skills
2,11,0,5.5,0,0,1,0,4,Technical Skills
71,266,10,3.75,26.6,42.6,21,6,281,Technical Skills
216.4,1157,34,5.34,34.03,38.24,105,19,795,Technical Skills
707.3,3740,114,5.29,32.81,37.24,392,56,2502,Technical Skills
50.1,295,4,5.88,73.75,75.25,39,2,177,Technical Skills
106.1,506,14,4.77,36.14,45.5,29,11,321,Technical Skills
974,4731,106,4.86,44.63,55.13,247,65,2694,Technical Skills
175.3,999,18,5.69,55.5,58.5,72,22,457,Technical Skills
503.1,2305,82,4.58,28.11,36.82,240,27,1990,Technical Skills
5.5,50,1,8.57,50,35,4,1,17,Tactics and Strategy
0.1,2,0,12,0,0,0,0,0,Precision and Consistency
106,548,12,5.17,45.67,53,46,11,317,Technical Skills
1,12,0,12,0,0,2,0,1,Precision and Consistency
19,71,2,3.74,35.5,57,5,2,74,Technical Skills
10,57,1,5.7,57,60,7,0,36,Tactics and Strategy
149.4,684,24,4.57,28.5,37.42,52,11,497,Technical Skills
44,249,5,5.66,49.8,52.8,14,9,132,Technical Skills
7,34,1,4.86,34,42,5,0,28,Tactics and Strategy
703.3,3813,109,5.42,34.98,38.72,396,40,2263,Technical Skills
46,214,4,4.65,53.5,69,4,5,123,Technical Skills
18,83,1,4.61,83,108,2,2,47,Tactics and Strategy
10,48,0,4.8,0,0,2,3,35,Technical Skills
19.3,144,3,7.38,48,39,20,3,54,Technical Skills
206,879,27,4.27,32.56,45.78,103,10,843,Technical Skills
510.5,2408,71,4.71,33.92,43.17,150,34,1592,Technical Skills
18,125,1,6.94,125,108,10,3,48,Tactics and Strategy
7,24,0,3.43,0,0,2,0,27,Technical Skills
1010.5,5253,179,5.2,29.35,33.88,590,62,3688,Technical Skills
61,399,13,6.54,30.69,28.15,51,6,195,Technical Skills
8.2,34,0,4.08,0,0,1,1,27,Technical Skills
106,634,15,5.98,42.27,42.4,46,15,272,Technical Skills
6.2,34,1,5.37,34,38,3,1,21,Tactics and Strategy
2,9,0,4.5,0,0,1,0,7,Technical Skills
9,48,1,5.33,48,54,4,1,24,Tactics and Strategy
5.2,47,0,8.81,0,0,5,1,8,Technical Skills
128,633,34,4.95,18.62,22.59,64,10,457,Technical Skills
593.1,3565,106,6.01,33.63,33.58,424,49,1938,Technical Skills
76.1,433,15,5.68,28.87,30.47,58,1,267,Technical Skills
38,170,6,4.47,28.33,38,21,2,142,Technical Skills
110.2,680,5,6.16,136,132.4,51,9,242,Technical Skills
55.1,271,8,4.91,33.88,41.38,29,1,177,Technical Skills
712.1,3720,91,5.22,40.88,46.96,200,69,2003,Technical Skills
38.5,210,4,5.41,52.5,58.25,25,0,116,Technical Skills
44.3,265,3,5.96,88.33,89,24,3,112,Technical Skills
2,4,0,2,0,0,0,0,9,Technical Skills
233.4,1090,48,4.66,22.71,29.21,110,7,837,Technical Skills
5,40,1,8,40,30,6,0,20,Tactics and Strategy
213.1,986,41,4.63,24.05,31.2,94,21,794,Technical Skills
57.4,230,7,3.99,32.86,49.43,20,1,220,Technical Skills
36,221,7,6.14,31.57,30.86,23,5,116,Technical Skills
26,112,3,4.31,37.33,52,12,1,90,Technical Skills
137.2,741,21,5.4,35.29,39.24,65,18,497,Technical Skills
67,353,7,5.27,50.43,57.43,37,4,251,Technical Skills
2,7,0,3.5,0,0,1,0,9,Technical Skills
63.2,419,11,6.62,38.09,34.55,46,8,191,Technical Skills
5,28,0,5.6,0,0,2,0,10,Technical Skills
12,105,0,8.75,0,0,15,1,40,Technical Skills
18.3,105,1,5.68,105,111,7,2,52,Tactics and Strategy
1,8,0,8,0,0,0,1,3,Tactics and Strategy
5,37,0,7.4,0,0,6,0,11,Technical Skills
134.2,683,13,5.08,52.54,62,39,14,367,Technical Skills
21,157,1,7.48,157,126,14,6,56,Tactics and Strategy
18.5,115,5,6.11,23,22.6,11,1,49,Technical Skills
8.3,33,2,3.88,16.5,25.5,0,1,28,Technical Skills
11,39,0,3.55,0,0,4,0,47,Technical Skills
6,30,0,5,0,0,5,0,24,Technical Skills
720.3,4114,119,5.71,34.57,36.33,407,51,2240,Technical Skills
31,140,1,4.52,140,186,6,0,80,Tactics and Strategy
441.4,2218,89,5.02,24.92,29.78,257,18,1622,Technical Skills
15,76,0,5.07,0,0,5,1,44,Technical Skills
13,95,0,7.31,0,0,13,0,40,Technical Skills
9,70,0,7.78,0,0,6,4,28,Technical Skills
106,521,18,4.92,28.94,35.33,38,14,334,Technical Skills
434.5,1872,73,4.31,25.64,35.74,170,10,1820,Technical Skills
1.3,13,0,8.67,0,0,2,0,2,Precision and Consistency
601.5,2888,104,4.8,27.77,34.72,294,47,2234,Technical Skills
7,61,0,8.71,0,0,10,1,24,Technical Skills
79,448,12,5.67,37.33,39.5,39,8,234,Technical Skills
537.2,3010,99,5.6,30.4,32.57,331,42,1760,Technical Skills
52,193,9,3.71,21.44,34.67,16,4,230,Technical Skills
25,121,4,4.84,30.25,37.5,10,2,83,Technical Skills
221.1,887,26,4.01,34.12,51.04,45,16,751,Technical Skills
258.1,1266,32,4.9,39.56,48.41,83,25,759,Technical Skills
1334.5,5514,206,4.13,26.77,38.88,596,50,5378,Technical Skills
9.1,46,0,5.02,0,0,4,0,22,Technical Skills
31.3,161,6,5.11,26.83,31.5,15,3,109,Technical Skills
144.3,760,26,5.26,29.23,33.35,55,5,408,Technical Skills
16.1,38,8,2.35,4.75,12.12,0,0,72,Technical Skills
465.2,2224,55,4.78,40.44,50.76,138,49,1432,Technical Skills
1.3,6,0,4,0,0,0,0,8,Technical Skills
99.2,622,13,6.26,47.85,45.85,47,27,290,Technical Skills
6,49,0,8.17,0,0,4,2,14,Technical Skills
56.4,304,7,5.36,43.43,48.57,41,3,206,Technical Skills
24,78,5,3.25,15.6,28.8,4,4,101,Technical Skills
1,2,0,2,0,0,0,0,4,Technical Skills
57,308,2,5.4,154,171,33,2,185,Technical Skills
2.5,27,0,9.53,0,0,1,0,5,Technical Skills
18,113,3,6.28,37.67,36,11,2,47,Technical Skills
215.3,1150,24,5.34,47.92,53.88,77,23,587,Technical Skills
50,168,5,3.36,33.6,60,16,2,203,Technical Skills
248.2,1365,33,5.5,41.36,45.15,88,26,640,Technical Skills
41.2,259,3,6.27,86.33,82.67,16,4,92,Technical Skills
623.1,3283,121,5.27,27.13,30.9,180,111,1849,Technical Skills
823.2,4201,110,5.1,38.19,44.91,247,72,2319,Technical Skills
66,260,22,3.94,11.82,18,16,10,252,Technical Skills
1528.2,7549,260,4.94,29.03,35.27,791,54,5555,Technical Skills
10,54,2,5.4,27,30,6,1,34,Technical Skills
8,31,1,3.88,31,48,1,0,22,Tactics and Strategy
17,94,2,5.53,47,51,8,2,66,Technical Skills
20,116,4,5.8,29,30,6,5,57,Technical Skills
20,94,2,4.7,47,60,7,1,60,Technical Skills
36,220,4,6.11,55,54,18,6,95,Technical Skills
20,98,6,4.9,16.33,20,7,0,60,Technical Skills
10,55,2,5.5,27.5,30,5,0,30,Technical Skills
484.3,2419,92,4.99,26.29,31.6,221,30,1628,Technical Skills
6,56,1,9.33,56,36,7,0,14,Tactics and Strategy
27.2,131,4,4.79,32.75,41,19,1,101,Technical Skills
4,27,0,6.75,0,0,3,0,12,Technical Skills
6,39,0,6.5,0,0,6,0,20,Technical Skills
39.3,216,8,5.47,27,29.62,19,6,130,Technical Skills
462,1896,82,4.1,23.12,33.8,129,30,1586,Technical Skills
3.3,22,0,6.29,0,0,2,0,7,Technical Skills
65,301,10,4.63,30.1,39,25,3,213,Technical Skills
49,246,4,5.02,61.5,73.5,25,3,164,Technical Skills
